#ip-address apv-chip-id apv-multiplexer-out module-id pin-id pad-id
192.168.35.17 10 10 104 80 1078
192.168.35.17 11 10 104 80 1073
192.168.35.17 12 10 103 80 1073
192.168.35.17 13 10 103 80 1078
192.168.35.17 14 10 103 80 1063
192.168.35.17 15 10 103 80 1068
192.168.35.17 16 10 -1 80 -1
192.168.35.17 17 10 -1 80 -1
192.168.35.17 18 10 -1 80 -1
192.168.35.17 19 10 -1 80 -1
192.168.35.17 20 10 -1 80 -1
192.168.35.17 21 10 -1 80 -1
192.168.35.17 22 10 -1 80 -1
192.168.35.17 23 10 -1 80 -1
192.168.35.18 0 10 103 80 816
192.168.35.18 1 10 103 80 613
192.168.35.18 2 10 103 80 806
192.168.35.18 3 10 103 80 603
192.168.35.18 4 10 103 80 311
192.168.35.18 5 10 103 80 316
192.168.35.18 6 10 103 80 301
192.168.35.18 7 10 103 80 306
192.168.35.18 8 10 106 80 1068
192.168.35.18 9 10 106 80 1063
192.168.35.18 10 10 106 80 1078
192.168.35.18 11 10 106 80 1073
192.168.35.18 12 10 106 80 806
192.168.35.18 13 10 106 80 603
192.168.35.18 14 10 106 80 816
192.168.35.18 15 10 106 80 613
192.168.35.18 16 10 -1 80 -1
192.168.35.18 17 10 -1 80 -1
192.168.35.18 18 10 -1 80 -1
192.168.35.18 19 10 -1 80 -1
192.168.35.18 20 10 -1 80 -1
192.168.35.18 21 10 -1 80 -1
192.168.35.18 22 10 -1 80 -1
192.168.35.18 23 10 -1 80 -1
192.168.35.19 0 10 106 80 306
192.168.35.19 1 10 106 80 301
192.168.35.19 2 10 106 80 316
192.168.35.19 3 10 106 80 311
192.168.35.19 4 10 107 80 1068
192.168.35.19 5 10 107 80 1063
192.168.35.19 6 10 107 80 1078
192.168.35.19 7 10 107 80 1073
192.168.35.19 8 10 107 80 806
192.168.35.19 9 10 107 80 603
192.168.35.19 10 10 107 80 816
192.168.35.19 11 10 107 80 613
192.168.35.19 12 10 107 80 306
192.168.35.19 13 10 107 80 301
192.168.35.19 14 10 107 80 316
192.168.35.19 15 10 107 80 311
192.168.35.19 16 10 -1 80 -1
192.168.35.19 17 10 -1 80 -1
192.168.35.19 18 10 -1 80 -1
192.168.35.19 19 10 -1 80 -1
192.168.35.19 20 10 -1 80 -1
192.168.35.19 21 10 -1 80 -1
192.168.35.19 22 10 -1 80 -1
192.168.35.19 23 10 -1 80 -1
192.168.35.17 0 11 104 112 245
192.168.35.17 1 11 104 112 240
192.168.35.17 2 11 104 112 255
192.168.35.17 3 11 104 112 250
192.168.35.17 4 11 104 112 620
192.168.35.17 5 11 104 112 749
192.168.35.17 6 11 104 112 630
192.168.35.17 7 11 104 112 759
192.168.35.17 8 11 104 112 1169
192.168.35.17 9 11 104 112 1164
192.168.35.17 10 11 104 112 1179
192.168.35.17 11 11 104 112 1174
192.168.35.17 12 11 103 112 1174
192.168.35.17 13 11 103 112 1179
192.168.35.17 14 11 103 112 1164
192.168.35.17 15 11 103 112 1169
192.168.35.17 16 11 -1 112 -1
192.168.35.17 17 11 -1 112 -1
192.168.35.17 18 11 -1 112 -1
192.168.35.17 19 11 -1 112 -1
192.168.35.17 20 11 -1 112 -1
192.168.35.17 21 11 -1 112 -1
192.168.35.17 22 11 -1 112 -1
192.168.35.17 23 11 -1 112 -1
192.168.35.18 0 11 103 112 759
192.168.35.18 1 11 103 112 630
192.168.35.18 2 11 103 112 749
192.168.35.18 3 11 103 112 620
192.168.35.18 4 11 103 112 250
192.168.35.18 5 11 103 112 255
192.168.35.18 6 11 103 112 240
192.168.35.18 7 11 103 112 245
192.168.35.18 8 11 106 112 1169
192.168.35.18 9 11 106 112 1164
192.168.35.18 10 11 106 112 1179
192.168.35.18 11 11 106 112 1174
192.168.35.18 12 11 106 112 749
192.168.35.18 13 11 106 112 620
192.168.35.18 14 11 106 112 759
192.168.35.18 15 11 106 112 630
192.168.35.18 16 11 -1 112 -1
192.168.35.18 17 11 -1 112 -1
192.168.35.18 18 11 -1 112 -1
192.168.35.18 19 11 -1 112 -1
192.168.35.18 20 11 -1 112 -1
192.168.35.18 21 11 -1 112 -1
192.168.35.18 22 11 -1 112 -1
192.168.35.18 23 11 -1 112 -1
192.168.35.19 0 11 106 112 245
192.168.35.19 1 11 106 112 240
192.168.35.19 2 11 106 112 255
192.168.35.19 3 11 106 112 250
192.168.35.19 4 11 107 112 1169
192.168.35.19 5 11 107 112 1164
192.168.35.19 6 11 107 112 1179
192.168.35.19 7 11 107 112 1174
192.168.35.19 8 11 107 112 749
192.168.35.19 9 11 107 112 620
192.168.35.19 10 11 107 112 759
192.168.35.19 11 11 107 112 630
192.168.35.19 12 11 107 112 245
192.168.35.19 13 11 107 112 240
192.168.35.19 14 11 107 112 255
192.168.35.19 15 11 107 112 250
192.168.35.19 16 11 -1 112 -1
192.168.35.19 17 11 -1 112 -1
192.168.35.19 18 11 -1 112 -1
192.168.35.19 19 11 -1 112 -1
192.168.35.19 20 11 -1 112 -1
192.168.35.19 21 11 -1 112 -1
192.168.35.19 22 11 -1 112 -1
192.168.35.19 23 11 -1 112 -1
192.168.35.17 0 12 104 24 409
192.168.35.17 1 12 104 24 404
192.168.35.17 2 12 104 24 419
192.168.35.17 3 12 104 24 414
192.168.35.17 4 12 104 24 688
192.168.35.17 5 12 104 24 721
192.168.35.17 6 12 104 24 698
192.168.35.17 7 12 104 24 731
192.168.35.17 8 12 104 24 1005
192.168.35.17 9 12 104 24 1000
192.168.35.17 10 12 104 24 1015
192.168.35.17 11 12 104 24 1010
192.168.35.17 12 12 103 24 1010
192.168.35.17 13 12 103 24 1015
192.168.35.17 14 12 103 24 1000
192.168.35.17 15 12 103 24 1005
192.168.35.17 16 12 -1 24 -1
192.168.35.17 17 12 -1 24 -1
192.168.35.17 18 12 -1 24 -1
192.168.35.17 19 12 -1 24 -1
192.168.35.17 20 12 -1 24 -1
192.168.35.17 21 12 -1 24 -1
192.168.35.17 22 12 -1 24 -1
192.168.35.17 23 12 -1 24 -1
192.168.35.18 0 12 103 24 731
192.168.35.18 1 12 103 24 698
192.168.35.18 2 12 103 24 721
192.168.35.18 3 12 103 24 688
192.168.35.18 4 12 103 24 414
192.168.35.18 5 12 103 24 419
192.168.35.18 6 12 103 24 404
192.168.35.18 7 12 103 24 409
192.168.35.18 8 12 106 24 1005
192.168.35.18 9 12 106 24 1000
192.168.35.18 10 12 106 24 1015
192.168.35.18 11 12 106 24 1010
192.168.35.18 12 12 106 24 721
192.168.35.18 13 12 106 24 688
192.168.35.18 14 12 106 24 731
192.168.35.18 15 12 106 24 698
192.168.35.18 16 12 -1 24 -1
192.168.35.18 17 12 -1 24 -1
192.168.35.18 18 12 -1 24 -1
192.168.35.18 19 12 -1 24 -1
192.168.35.18 20 12 -1 24 -1
192.168.35.18 21 12 -1 24 -1
192.168.35.18 22 12 -1 24 -1
192.168.35.18 23 12 -1 24 -1
192.168.35.19 0 12 106 24 409
192.168.35.19 1 12 106 24 404
192.168.35.19 2 12 106 24 419
192.168.35.19 3 12 106 24 414
192.168.35.19 4 12 107 24 1005
192.168.35.19 5 12 107 24 1000
192.168.35.19 6 12 107 24 1015
192.168.35.19 7 12 107 24 1010
192.168.35.19 8 12 107 24 721
192.168.35.19 9 12 107 24 688
192.168.35.19 10 12 107 24 731
192.168.35.19 11 12 107 24 698
192.168.35.19 12 12 107 24 409
192.168.35.19 13 12 107 24 404
192.168.35.19 14 12 107 24 419
192.168.35.19 15 12 107 24 414
192.168.35.19 16 12 -1 24 -1
192.168.35.19 17 12 -1 24 -1
192.168.35.19 18 12 -1 24 -1
192.168.35.19 19 12 -1 24 -1
192.168.35.19 20 12 -1 24 -1
192.168.35.19 21 12 -1 24 -1
192.168.35.19 22 12 -1 24 -1
192.168.35.19 23 12 -1 24 -1
192.168.35.17 0 13 104 56 307
192.168.35.17 1 13 104 56 302
192.168.35.17 2 13 104 56 317
192.168.35.17 3 13 104 56 312
192.168.35.17 4 13 104 56 605
192.168.35.17 5 13 104 56 804
192.168.35.17 6 13 104 56 615
192.168.35.17 7 13 104 56 814
192.168.35.17 8 13 104 56 1067
192.168.35.17 9 13 104 56 1062
192.168.35.17 10 13 104 56 1077
192.168.35.17 11 13 104 56 1072
192.168.35.17 12 13 103 56 1072
192.168.35.17 13 13 103 56 1077
192.168.35.17 14 13 103 56 1062
192.168.35.17 15 13 103 56 1067
192.168.35.17 16 13 -1 56 -1
192.168.35.17 17 13 -1 56 -1
192.168.35.17 18 13 -1 56 -1
192.168.35.17 19 13 -1 56 -1
192.168.35.17 20 13 -1 56 -1
192.168.35.17 21 13 -1 56 -1
192.168.35.17 22 13 -1 56 -1
192.168.35.17 23 13 -1 56 -1
192.168.35.18 0 13 103 56 814
192.168.35.18 1 13 103 56 615
192.168.35.18 2 13 103 56 804
192.168.35.18 3 13 103 56 605
192.168.35.18 4 13 103 56 312
192.168.35.18 5 13 103 56 317
192.168.35.18 6 13 103 56 302
192.168.35.18 7 13 103 56 307
192.168.35.18 8 13 106 56 1067
192.168.35.18 9 13 106 56 1062
192.168.35.18 10 13 106 56 1077
192.168.35.18 11 13 106 56 1072
192.168.35.18 12 13 106 56 804
192.168.35.18 13 13 106 56 605
192.168.35.18 14 13 106 56 814
192.168.35.18 15 13 106 56 615
192.168.35.18 16 13 -1 56 -1
192.168.35.18 17 13 -1 56 -1
192.168.35.18 18 13 -1 56 -1
192.168.35.18 19 13 -1 56 -1
192.168.35.18 20 13 -1 56 -1
192.168.35.18 21 13 -1 56 -1
192.168.35.18 22 13 -1 56 -1
192.168.35.18 23 13 -1 56 -1
192.168.35.19 0 13 106 56 307
192.168.35.19 1 13 106 56 302
192.168.35.19 2 13 106 56 317
192.168.35.19 3 13 106 56 312
192.168.35.19 4 13 107 56 1067
192.168.35.19 5 13 107 56 1062
192.168.35.19 6 13 107 56 1077
192.168.35.19 7 13 107 56 1072
192.168.35.19 8 13 107 56 804
192.168.35.19 9 13 107 56 605
192.168.35.19 10 13 107 56 814
192.168.35.19 11 13 107 56 615
192.168.35.19 12 13 107 56 307
192.168.35.19 13 13 107 56 302
192.168.35.19 14 13 107 56 317
192.168.35.19 15 13 107 56 312
192.168.35.19 16 13 -1 56 -1
192.168.35.19 17 13 -1 56 -1
192.168.35.19 18 13 -1 56 -1
192.168.35.19 19 13 -1 56 -1
192.168.35.19 20 13 -1 56 -1
192.168.35.19 21 13 -1 56 -1
192.168.35.19 22 13 -1 56 -1
192.168.35.19 23 13 -1 56 -1
192.168.35.17 0 14 104 88 246
192.168.35.17 1 14 104 88 241
192.168.35.17 2 14 104 88 256
192.168.35.17 3 14 104 88 251
192.168.35.17 4 14 104 88 622
192.168.35.17 5 14 104 88 747
192.168.35.17 6 14 104 88 632
192.168.35.17 7 14 104 88 757
192.168.35.17 8 14 104 88 1168
192.168.35.17 9 14 104 88 1163
192.168.35.17 10 14 104 88 1178
192.168.35.17 11 14 104 88 1173
192.168.35.17 12 14 103 88 1173
192.168.35.17 13 14 103 88 1178
192.168.35.17 14 14 103 88 1163
192.168.35.17 15 14 103 88 1168
192.168.35.17 16 14 -1 88 -1
192.168.35.17 17 14 -1 88 -1
192.168.35.17 18 14 -1 88 -1
192.168.35.17 19 14 -1 88 -1
192.168.35.17 20 14 -1 88 -1
192.168.35.17 21 14 -1 88 -1
192.168.35.17 22 14 -1 88 -1
192.168.35.17 23 14 -1 88 -1
192.168.35.18 0 14 103 88 757
192.168.35.18 1 14 103 88 632
192.168.35.18 2 14 103 88 747
192.168.35.18 3 14 103 88 622
192.168.35.18 4 14 103 88 251
192.168.35.18 5 14 103 88 256
192.168.35.18 6 14 103 88 241
192.168.35.18 7 14 103 88 246
192.168.35.18 8 14 106 88 1168
192.168.35.18 9 14 106 88 1163
192.168.35.18 10 14 106 88 1178
192.168.35.18 11 14 106 88 1173
192.168.35.18 12 14 106 88 747
192.168.35.18 13 14 106 88 622
192.168.35.18 14 14 106 88 757
192.168.35.18 15 14 106 88 632
192.168.35.18 16 14 -1 88 -1
192.168.35.18 17 14 -1 88 -1
192.168.35.18 18 14 -1 88 -1
192.168.35.18 19 14 -1 88 -1
192.168.35.18 20 14 -1 88 -1
192.168.35.18 21 14 -1 88 -1
192.168.35.18 22 14 -1 88 -1
192.168.35.18 23 14 -1 88 -1
192.168.35.19 0 14 106 88 246
192.168.35.19 1 14 106 88 241
192.168.35.19 2 14 106 88 256
192.168.35.19 3 14 106 88 251
192.168.35.19 4 14 107 88 1168
192.168.35.19 5 14 107 88 1163
192.168.35.19 6 14 107 88 1178
192.168.35.19 7 14 107 88 1173
192.168.35.19 8 14 107 88 747
192.168.35.19 9 14 107 88 622
192.168.35.19 10 14 107 88 757
192.168.35.19 11 14 107 88 632
192.168.35.19 12 14 107 88 246
192.168.35.19 13 14 107 88 241
192.168.35.19 14 14 107 88 256
192.168.35.19 15 14 107 88 251
192.168.35.19 16 14 -1 88 -1
192.168.35.19 17 14 -1 88 -1
192.168.35.19 18 14 -1 88 -1
192.168.35.19 19 14 -1 88 -1
192.168.35.19 20 14 -1 88 -1
192.168.35.19 21 14 -1 88 -1
192.168.35.19 22 14 -1 88 -1
192.168.35.19 23 14 -1 88 -1
192.168.35.17 0 15 104 120 405
192.168.35.17 1 15 104 120 400
192.168.35.17 2 15 104 120 415
192.168.35.17 3 15 104 120 410
192.168.35.17 4 15 104 120 680
192.168.35.17 5 15 104 120 729
192.168.35.17 6 15 104 120 690
192.168.35.17 7 15 104 120 739
192.168.35.17 8 15 104 120 1009
192.168.35.17 9 15 104 120 1004
192.168.35.17 10 15 104 120 1019
192.168.35.17 11 15 104 120 1014
192.168.35.17 12 15 103 120 1014
192.168.35.17 13 15 103 120 1019
192.168.35.17 14 15 103 120 1004
192.168.35.17 15 15 103 120 1009
192.168.35.17 16 15 -1 120 -1
192.168.35.17 17 15 -1 120 -1
192.168.35.17 18 15 -1 120 -1
192.168.35.17 19 15 -1 120 -1
192.168.35.17 20 15 -1 120 -1
192.168.35.17 21 15 -1 120 -1
192.168.35.17 22 15 -1 120 -1
192.168.35.17 23 15 -1 120 -1
192.168.35.18 0 15 103 120 739
192.168.35.18 1 15 103 120 690
192.168.35.18 2 15 103 120 729
192.168.35.18 3 15 103 120 680
192.168.35.18 4 15 103 120 410
192.168.35.18 5 15 103 120 415
192.168.35.18 6 15 103 120 400
192.168.35.18 7 15 103 120 405
192.168.35.18 8 15 106 120 1009
192.168.35.18 9 15 106 120 1004
192.168.35.18 10 15 106 120 1019
192.168.35.18 11 15 106 120 1014
192.168.35.18 12 15 106 120 729
192.168.35.18 13 15 106 120 680
192.168.35.18 14 15 106 120 739
192.168.35.18 15 15 106 120 690
192.168.35.18 16 15 -1 120 -1
192.168.35.18 17 15 -1 120 -1
192.168.35.18 18 15 -1 120 -1
192.168.35.18 19 15 -1 120 -1
192.168.35.18 20 15 -1 120 -1
192.168.35.18 21 15 -1 120 -1
192.168.35.18 22 15 -1 120 -1
192.168.35.18 23 15 -1 120 -1
192.168.35.19 0 15 106 120 405
192.168.35.19 1 15 106 120 400
192.168.35.19 2 15 106 120 415
192.168.35.19 3 15 106 120 410
192.168.35.19 4 15 107 120 1009
192.168.35.19 5 15 107 120 1004
192.168.35.19 6 15 107 120 1019
192.168.35.19 7 15 107 120 1014
192.168.35.19 8 15 107 120 729
192.168.35.19 9 15 107 120 680
192.168.35.19 10 15 107 120 739
192.168.35.19 11 15 107 120 690
192.168.35.19 12 15 107 120 405
192.168.35.19 13 15 107 120 400
192.168.35.19 14 15 107 120 415
192.168.35.19 15 15 107 120 410
192.168.35.19 16 15 -1 120 -1
192.168.35.19 17 15 -1 120 -1
192.168.35.19 18 15 -1 120 -1
192.168.35.19 19 15 -1 120 -1
192.168.35.19 20 15 -1 120 -1
192.168.35.19 21 15 -1 120 -1
192.168.35.19 22 15 -1 120 -1
192.168.35.19 23 15 -1 120 -1
192.168.35.17 0 16 104 1 -1
192.168.35.17 1 16 104 1 -1
192.168.35.17 2 16 104 1 -1
192.168.35.17 3 16 104 1 -1
192.168.35.17 4 16 104 1 -1
192.168.35.17 5 16 104 1 -1
192.168.35.17 6 16 104 1 -1
192.168.35.17 7 16 104 1 -1
192.168.35.17 8 16 104 1 -1
192.168.35.17 9 16 104 1 -1
192.168.35.17 10 16 104 1 -1
192.168.35.17 11 16 104 1 -1
192.168.35.17 12 16 103 1 -1
192.168.35.17 13 16 103 1 -1
192.168.35.17 14 16 103 1 -1
192.168.35.17 15 16 103 1 -1
192.168.35.17 16 16 -1 1 -1
192.168.35.17 17 16 -1 1 -1
192.168.35.17 18 16 -1 1 -1
192.168.35.17 19 16 -1 1 -1
192.168.35.17 20 16 -1 1 -1
192.168.35.17 21 16 -1 1 -1
192.168.35.17 22 16 -1 1 -1
192.168.35.17 23 16 -1 1 -1
192.168.35.18 0 16 103 1 -1
192.168.35.18 1 16 103 1 -1
192.168.35.18 2 16 103 1 -1
192.168.35.18 3 16 103 1 -1
192.168.35.18 4 16 103 1 -1
192.168.35.18 5 16 103 1 -1
192.168.35.18 6 16 103 1 -1
192.168.35.18 7 16 103 1 -1
192.168.35.18 8 16 106 1 -1
192.168.35.18 9 16 106 1 -1
192.168.35.18 10 16 106 1 -1
192.168.35.18 11 16 106 1 -1
192.168.35.18 12 16 106 1 -1
192.168.35.18 13 16 106 1 -1
192.168.35.18 14 16 106 1 -1
192.168.35.18 15 16 106 1 -1
192.168.35.18 16 16 -1 1 -1
192.168.35.18 17 16 -1 1 -1
192.168.35.18 18 16 -1 1 -1
192.168.35.18 19 16 -1 1 -1
192.168.35.18 20 16 -1 1 -1
192.168.35.18 21 16 -1 1 -1
192.168.35.18 22 16 -1 1 -1
192.168.35.18 23 16 -1 1 -1
192.168.35.19 0 16 106 1 -1
192.168.35.19 1 16 106 1 -1
192.168.35.19 2 16 106 1 -1
192.168.35.19 3 16 106 1 -1
192.168.35.19 4 16 107 1 -1
192.168.35.19 5 16 107 1 -1
192.168.35.19 6 16 107 1 -1
192.168.35.19 7 16 107 1 -1
192.168.35.19 8 16 107 1 -1
192.168.35.19 9 16 107 1 -1
192.168.35.19 10 16 107 1 -1
192.168.35.19 11 16 107 1 -1
192.168.35.19 12 16 107 1 -1
192.168.35.19 13 16 107 1 -1
192.168.35.19 14 16 107 1 -1
192.168.35.19 15 16 107 1 -1
192.168.35.19 16 16 -1 1 -1
192.168.35.19 17 16 -1 1 -1
192.168.35.19 18 16 -1 1 -1
192.168.35.19 19 16 -1 1 -1
192.168.35.19 20 16 -1 1 -1
192.168.35.19 21 16 -1 1 -1
192.168.35.19 22 16 -1 1 -1
192.168.35.19 23 16 -1 1 -1
192.168.35.17 0 17 104 33 28
192.168.35.17 1 17 104 33 23
192.168.35.17 2 17 104 33 38
192.168.35.17 3 17 104 33 33
192.168.35.17 4 17 104 33 567
192.168.35.17 5 17 104 33 842
192.168.35.17 6 17 104 33 577
192.168.35.17 7 17 104 33 852
192.168.35.17 8 17 104 33 1346
192.168.35.17 9 17 104 33 1341
192.168.35.17 10 17 104 33 1356
192.168.35.17 11 17 104 33 1351
192.168.35.17 12 17 103 33 1351
192.168.35.17 13 17 103 33 1356
192.168.35.17 14 17 103 33 1341
192.168.35.17 15 17 103 33 1346
192.168.35.17 16 17 -1 33 -1
192.168.35.17 17 17 -1 33 -1
192.168.35.17 18 17 -1 33 -1
192.168.35.17 19 17 -1 33 -1
192.168.35.17 20 17 -1 33 -1
192.168.35.17 21 17 -1 33 -1
192.168.35.17 22 17 -1 33 -1
192.168.35.17 23 17 -1 33 -1
192.168.35.18 0 17 103 33 852
192.168.35.18 1 17 103 33 577
192.168.35.18 2 17 103 33 842
192.168.35.18 3 17 103 33 567
192.168.35.18 4 17 103 33 33
192.168.35.18 5 17 103 33 38
192.168.35.18 6 17 103 33 23
192.168.35.18 7 17 103 33 28
192.168.35.18 8 17 106 33 1346
192.168.35.18 9 17 106 33 1341
192.168.35.18 10 17 106 33 1356
192.168.35.18 11 17 106 33 1351
192.168.35.18 12 17 106 33 842
192.168.35.18 13 17 106 33 567
192.168.35.18 14 17 106 33 852
192.168.35.18 15 17 106 33 577
192.168.35.18 16 17 -1 33 -1
192.168.35.18 17 17 -1 33 -1
192.168.35.18 18 17 -1 33 -1
192.168.35.18 19 17 -1 33 -1
192.168.35.18 20 17 -1 33 -1
192.168.35.18 21 17 -1 33 -1
192.168.35.18 22 17 -1 33 -1
192.168.35.18 23 17 -1 33 -1
192.168.35.19 0 17 106 33 28
192.168.35.19 1 17 106 33 23
192.168.35.19 2 17 106 33 38
192.168.35.19 3 17 106 33 33
192.168.35.19 4 17 107 33 1346
192.168.35.19 5 17 107 33 1341
192.168.35.19 6 17 107 33 1356
192.168.35.19 7 17 107 33 1351
192.168.35.19 8 17 107 33 842
192.168.35.19 9 17 107 33 567
192.168.35.19 10 17 107 33 852
192.168.35.19 11 17 107 33 577
192.168.35.19 12 17 107 33 28
192.168.35.19 13 17 107 33 23
192.168.35.19 14 17 107 33 38
192.168.35.19 15 17 107 33 33
192.168.35.19 16 17 -1 33 -1
192.168.35.19 17 17 -1 33 -1
192.168.35.19 18 17 -1 33 -1
192.168.35.19 19 17 -1 33 -1
192.168.35.19 20 17 -1 33 -1
192.168.35.19 21 17 -1 33 -1
192.168.35.19 22 17 -1 33 -1
192.168.35.19 23 17 -1 33 -1
192.168.35.17 0 18 104 65 47
192.168.35.17 1 18 104 65 42
192.168.35.17 2 18 104 65 57
192.168.35.17 3 18 104 65 52
192.168.35.17 4 18 104 65 504
192.168.35.17 5 18 104 65 865
192.168.35.17 6 18 104 65 514
192.168.35.17 7 18 104 65 875
192.168.35.17 8 18 104 65 1327
192.168.35.17 9 18 104 65 1322
192.168.35.17 10 18 104 65 1337
192.168.35.17 11 18 104 65 1332
192.168.35.17 12 18 103 65 1332
192.168.35.17 13 18 103 65 1337
192.168.35.17 14 18 103 65 1322
192.168.35.17 15 18 103 65 1327
192.168.35.17 16 18 -1 65 -1
192.168.35.17 17 18 -1 65 -1
192.168.35.17 18 18 -1 65 -1
192.168.35.17 19 18 -1 65 -1
192.168.35.17 20 18 -1 65 -1
192.168.35.17 21 18 -1 65 -1
192.168.35.17 22 18 -1 65 -1
192.168.35.17 23 18 -1 65 -1
192.168.35.18 0 18 103 65 875
192.168.35.18 1 18 103 65 514
192.168.35.18 2 18 103 65 865
192.168.35.18 3 18 103 65 504
192.168.35.18 4 18 103 65 52
192.168.35.18 5 18 103 65 57
192.168.35.18 6 18 103 65 42
192.168.35.18 7 18 103 65 47
192.168.35.18 8 18 106 65 1327
192.168.35.18 9 18 106 65 1322
192.168.35.18 10 18 106 65 1337
192.168.35.18 11 18 106 65 1332
192.168.35.18 12 18 106 65 865
192.168.35.18 13 18 106 65 504
192.168.35.18 14 18 106 65 875
192.168.35.18 15 18 106 65 514
192.168.35.18 16 18 -1 65 -1
192.168.35.18 17 18 -1 65 -1
192.168.35.18 18 18 -1 65 -1
192.168.35.18 19 18 -1 65 -1
192.168.35.18 20 18 -1 65 -1
192.168.35.18 21 18 -1 65 -1
192.168.35.18 22 18 -1 65 -1
192.168.35.18 23 18 -1 65 -1
192.168.35.19 0 18 106 65 47
192.168.35.19 1 18 106 65 42
192.168.35.19 2 18 106 65 57
192.168.35.19 3 18 106 65 52
192.168.35.19 4 18 107 65 1327
192.168.35.19 5 18 107 65 1322
192.168.35.19 6 18 107 65 1337
192.168.35.19 7 18 107 65 1332
192.168.35.19 8 18 107 65 865
192.168.35.19 9 18 107 65 504
192.168.35.19 10 18 107 65 875
192.168.35.19 11 18 107 65 514
192.168.35.19 12 18 107 65 47
192.168.35.19 13 18 107 65 42
192.168.35.19 14 18 107 65 57
192.168.35.19 15 18 107 65 52
192.168.35.19 16 18 -1 65 -1
192.168.35.19 17 18 -1 65 -1
192.168.35.19 18 18 -1 65 -1
192.168.35.19 19 18 -1 65 -1
192.168.35.19 20 18 -1 65 -1
192.168.35.19 21 18 -1 65 -1
192.168.35.19 22 18 -1 65 -1
192.168.35.19 23 18 -1 65 -1
192.168.35.17 0 19 104 97 65
192.168.35.17 1 19 104 97 60
192.168.35.17 2 19 104 97 75
192.168.35.17 3 19 104 97 70
192.168.35.17 4 19 104 97 482
192.168.35.17 5 19 104 97 927
192.168.35.17 6 19 104 97 492
192.168.35.17 7 19 104 97 937
192.168.35.17 8 19 104 97 1309
192.168.35.17 9 19 104 97 1304
192.168.35.17 10 19 104 97 1319
192.168.35.17 11 19 104 97 1314
192.168.35.17 12 19 103 97 1314
192.168.35.17 13 19 103 97 1319
192.168.35.17 14 19 103 97 1304
192.168.35.17 15 19 103 97 1309
192.168.35.17 16 19 -1 97 -1
192.168.35.17 17 19 -1 97 -1
192.168.35.17 18 19 -1 97 -1
192.168.35.17 19 19 -1 97 -1
192.168.35.17 20 19 -1 97 -1
192.168.35.17 21 19 -1 97 -1
192.168.35.17 22 19 -1 97 -1
192.168.35.17 23 19 -1 97 -1
192.168.35.18 0 19 103 97 937
192.168.35.18 1 19 103 97 492
192.168.35.18 2 19 103 97 927
192.168.35.18 3 19 103 97 482
192.168.35.18 4 19 103 97 70
192.168.35.18 5 19 103 97 75
192.168.35.18 6 19 103 97 60
192.168.35.18 7 19 103 97 65
192.168.35.18 8 19 106 97 1309
192.168.35.18 9 19 106 97 1304
192.168.35.18 10 19 106 97 1319
192.168.35.18 11 19 106 97 1314
192.168.35.18 12 19 106 97 927
192.168.35.18 13 19 106 97 482
192.168.35.18 14 19 106 97 937
192.168.35.18 15 19 106 97 492
192.168.35.18 16 19 -1 97 -1
192.168.35.18 17 19 -1 97 -1
192.168.35.18 18 19 -1 97 -1
192.168.35.18 19 19 -1 97 -1
192.168.35.18 20 19 -1 97 -1
192.168.35.18 21 19 -1 97 -1
192.168.35.18 22 19 -1 97 -1
192.168.35.18 23 19 -1 97 -1
192.168.35.19 0 19 106 97 65
192.168.35.19 1 19 106 97 60
192.168.35.19 2 19 106 97 75
192.168.35.19 3 19 106 97 70
192.168.35.19 4 19 107 97 1309
192.168.35.19 5 19 107 97 1304
192.168.35.19 6 19 107 97 1319
192.168.35.19 7 19 107 97 1314
192.168.35.19 8 19 107 97 927
192.168.35.19 9 19 107 97 482
192.168.35.19 10 19 107 97 937
192.168.35.19 11 19 107 97 492
192.168.35.19 12 19 107 97 65
192.168.35.19 13 19 107 97 60
192.168.35.19 14 19 107 97 75
192.168.35.19 15 19 107 97 70
192.168.35.19 16 19 -1 97 -1
192.168.35.19 17 19 -1 97 -1
192.168.35.19 18 19 -1 97 -1
192.168.35.19 19 19 -1 97 -1
192.168.35.19 20 19 -1 97 -1
192.168.35.19 21 19 -1 97 -1
192.168.35.19 22 19 -1 97 -1
192.168.35.19 23 19 -1 97 -1
192.168.35.17 0 20 104 9 69
192.168.35.17 1 20 104 9 64
192.168.35.17 2 20 104 9 79
192.168.35.17 3 20 104 9 74
192.168.35.17 4 20 104 9 569
192.168.35.17 5 20 104 9 840
192.168.35.17 6 20 104 9 579
192.168.35.17 7 20 104 9 850
192.168.35.17 8 20 104 9 1305
192.168.35.17 9 20 104 9 1300
192.168.35.17 10 20 104 9 1315
192.168.35.17 11 20 104 9 1310
192.168.35.17 12 20 103 9 1310
192.168.35.17 13 20 103 9 1315
192.168.35.17 14 20 103 9 1300
192.168.35.17 15 20 103 9 1305
192.168.35.17 16 20 -1 9 -1
192.168.35.17 17 20 -1 9 -1
192.168.35.17 18 20 -1 9 -1
192.168.35.17 19 20 -1 9 -1
192.168.35.17 20 20 -1 9 -1
192.168.35.17 21 20 -1 9 -1
192.168.35.17 22 20 -1 9 -1
192.168.35.17 23 20 -1 9 -1
192.168.35.18 0 20 103 9 850
192.168.35.18 1 20 103 9 579
192.168.35.18 2 20 103 9 840
